customer_key,location_key,time_key,conversion_rate,avg_purchase_value
234,78,20210604,0.008264462809917356,167.18
234,150,20210512,0.008264462809917356,395.1
234,304,20220924,0.008264462809917356,17.6
234,305,20210328,0.008264462809917356,4.14
234,321,20230317,0.008264462809917356,398.36
234,339,20210208,0.008264462809917356,1010.86
234,430,20241107,0.008264462809917356,2708.33
234,478,20221106,0.008264462809917356,189.98
234,548,20221012,0.008264462809917356,97.6
234,579,20210822,0.008264462809917356,2592.53
234,606,20210615,0.008264462809917356,7.24
234,622,20240326,0.008264462809917356,2071.86
235,35,20231124,0.00847457627118644,464.42
235,175,20210308,0.00847457627118644,216.84
235,195,20231025,0.00847457627118644,354.32
235,204,20241020,0.00847457627118644,1179.63
235,222,20220623,0.00847457627118644,187.87
235,370,20210618,0.00847457627118644,1139.16
235,613,20230720,0.00847457627118644,2100.39
235,622,20210322,0.00847457627118644,1096.99
236,19,20240825,0.0078125,17.94
236,75,20210830,0.0078125,751.05
236,116,20230715,0.0078125,112.25
236,123,20210628,0.0078125,1234.1
236,227,20230314,0.0078125,107.11
236,238,20220218,0.0078125,688.6
236,246,20231121,0.0078125,1176.85
236,249,20240707,0.0078125,261.85
236,277,20210608,0.0078125,199.99
236,278,20211211,0.0078125,110.72
236,312,20240315,0.0078125,418.06
236,416,20240412,0.0078125,1750.38
236,458,20221113,0.0078125,1022.14
236,459,20240210,0.0078125,734.87
236,493,20221222,0.0078125,541.54
236,574,20230823,0.0078125,1799.96
237,152,20240818,0.008771929824561403,22.7
237,158,20240318,0.008771929824561403,2164.53
237,189,20230414,0.008771929824561403,15.86
237,268,20241111,0.008771929824561403,2212.84
237,353,20210912,0.008771929824561403,116.48
237,369,20240921,0.008771929824561403,812.61
237,417,20221014,0.008771929824561403,37.1
237,426,20240210,0.008771929824561403,1012.15
237,432,20220920,0.008771929824561403,456.95
237,460,20230417,0.008771929824561403,1745.88
237,468,20240316,0.008771929824561403,844.76
237,484,20210612,0.008771929824561403,490.22
237,572,20210419,0.008771929824561403,182.78
237,626,20230514,0.008771929824561403,29.76
238,23,20231118,0.008695652173913044,6632.57
238,37,20230323,0.008695652173913044,807.47
238,44,20210919,0.008695652173913044,8214.78
238,69,20240510,0.008695652173913044,398.26
238,114,20220326,0.008695652173913044,302.5
238,175,20221025,0.008695652173913044,42.47
238,247,20220917,0.008695652173913044,78.69
238,275,20230413,0.008695652173913044,197.64
238,282,20240421,0.008695652173913044,569.83
238,469,20231120,0.008695652173913044,749.48
238,524,20210221,0.008695652173913044,1910.35
238,606,20220928,0.008695652173913044,237.95
239,232,20240918,0.008264462809917356,64.8
239,287,20240716,0.008264462809917356,34.48
239,330,20230226,0.008264462809917356,1552.16
239,338,20210425,0.008264462809917356,182.18
239,384,20230923,0.008264462809917356,1775.87
239,409,20240617,0.008264462809917356,64.9
239,409,20240925,0.008264462809917356,43.68
239,416,20230325,0.008264462809917356,3339.03
239,514,20210419,0.008264462809917356,224.87
239,557,20210829,0.008264462809917356,1059.52
239,580,20221215,0.008264462809917356,58.4
240,5,20220618,0.007462686567164179,1177.35
240,8,20240816,0.007462686567164179,2634.59
240,11,20210521,0.007462686567164179,1028.36
240,18,20210430,0.007462686567164179,199.7
240,209,20241224,0.007462686567164179,183.17
240,256,20211015,0.007462686567164179,153.93
240,262,20210919,0.007462686567164179,22.46
240,472,20230616,0.007462686567164179,261.9
240,509,20221023,0.007462686567164179,2650.19
241,24,20231224,0.007936507936507936,422.94
241,54,20240627,0.007936507936507936,359.94
241,131,20210524,0.007936507936507936,206.43
241,137,20220719,0.007936507936507936,67.55
241,191,20221219,0.007936507936507936,3497.18
241,211,20230426,0.007936507936507936,1838.55
241,221,20240329,0.007936507936507936,291.06
241,294,20240821,0.007936507936507936,201.2
241,309,20240417,0.007936507936507936,799.96
241,322,20220418,0.007936507936507936,88.76
241,330,20230827,0.007936507936507936,194.5
241,349,20211027,0.007936507936507936,10854.27
241,448,20210827,0.007936507936507936,1523.25
241,460,20210927,0.007936507936507936,502.33
241,474,20220221,0.007936507936507936,489.74
241,499,20210326,0.007936507936507936,132.71
241,525,20220419,0.007936507936507936,180.17
242,16,20210525,0.007462686567164179,17.34
242,24,20220724,0.007462686567164179,66.36
242,91,20240222,0.007462686567164179,650.37
242,136,20230225,0.007462686567164179,1023.89
242,176,20230519,0.007462686567164179,267.62
242,191,20210824,0.007462686567164179,1.95
242,283,20210921,0.007462686567164179,106.34
242,318,20210327,0.007462686567164179,481.11
242,365,20210422,0.007462686567164179,40.73
242,392,20210728,0.007462686567164179,16.99
242,449,20230319,0.007462686567164179,3041.76
242,471,20210326,0.007462686567164179,70.98
242,479,20240618,0.007462686567164179,1099.6
242,594,20221228,0.007462686567164179,442.83
243,3,20230527,0.007246376811594203,155.12
243,132,20231221,0.007246376811594203,195.68
243,161,20240527,0.007246376811594203,341.06
243,207,20240421,0.007246376811594203,216.86
243,228,20220423,0.007246376811594203,1297.89
243,302,20210829,0.007246376811594203,1329.58
243,314,20220219,0.007246376811594203,454.95
243,368,20230529,0.007246376811594203,88.8
243,498,20220430,0.007246376811594203,45.36
243,549,20220930,0.007246376811594203,627.96
244,56,20211126,0.008130081300813009,4425.65
244,59,20210623,0.008130081300813009,69.41
244,70,20241130,0.008130081300813009,13.58
244,145,20211220,0.008130081300813009,153.19
244,196,20220328,0.008130081300813009,86.28
244,268,20230929,0.008130081300813009,3376.16
244,278,20221022,0.008130081300813009,452.92
244,280,20210222,0.008130081300813009,35.28
244,286,20220619,0.008130081300813009,350.61
244,347,20220821,0.008130081300813009,108.6
244,374,20230623,0.008130081300813009,816.34
244,429,20221119,0.008130081300813009,753.25
244,584,20231025,0.008130081300813009,275.88
244,599,20220626,0.008130081300813009,6.68
244,630,20220220,0.008130081300813009,98.06
245,14,20230321,0.007936507936507936,3478.2
245,91,20221227,0.007936507936507936,974.82
245,113,20230929,0.007936507936507936,398.16
245,147,20220329,0.007936507936507936,1980.89
245,406,20220228,0.007936507936507936,746.71
245,436,20220522,0.007936507936507936,12.96
245,453,20241223,0.007936507936507936,12.39
245,507,20220524,0.007936507936507936,1477.2
245,512,20240329,0.007936507936507936,542.34
245,544,20240520,0.007936507936507936,1703.51
245,563,20221122,0.007936507936507936,7172.26
245,580,20231225,0.007936507936507936,777.43
245,605,20240225,0.007936507936507936,18.28
246,36,20220426,0.007246376811594203,768.13
246,101,20230225,0.007246376811594203,26.94
246,126,20240328,0.007246376811594203,3802.34
246,130,20230521,0.007246376811594203,1054.83
246,168,20220728,0.007246376811594203,9588.61
246,199,20221026,0.007246376811594203,888.75
246,201,20210724,0.007246376811594203,2386.0
246,203,20221025,0.007246376811594203,1826.97
246,230,20220323,0.007246376811594203,75.28
246,259,20210523,0.007246376811594203,79.95
246,310,20210524,0.007246376811594203,1521.74
246,351,20210928,0.007246376811594203,13.08
246,367,20210321,0.007246376811594203,1887.29
246,373,20210726,0.007246376811594203,1967.78
246,458,20240621,0.007246376811594203,70.2
246,489,20241028,0.007246376811594203,59.78
246,502,20230523,0.007246376811594203,162.36
246,553,20240723,0.007246376811594203,479.9
247,65,20230926,0.008264462809917356,112.4
247,74,20240624,0.008264462809917356,8714.15
247,128,20241128,0.008264462809917356,610.76
247,219,20240427,0.008264462809917356,90.04
247,271,20220728,0.008264462809917356,367.12
247,314,20220422,0.008264462809917356,916.86
247,333,20241024,0.008264462809917356,2044.68
247,389,20210727,0.008264462809917356,3000.85
247,439,20230925,0.008264462809917356,585.36
247,485,20220325,0.008264462809917356,4149.95
247,504,20210929,0.008264462809917356,1349.97
247,508,20220623,0.008264462809917356,303.56
247,536,20230324,0.008264462809917356,650.21
247,563,20220422,0.008264462809917356,38.08
247,577,20241027,0.008264462809917356,2318.04
248,49,20230630,0.008695652173913044,163.29
248,119,20211122,0.008695652173913044,449.72
248,125,20230927,0.008695652173913044,1776.69
248,214,20240325,0.008695652173913044,17.5
248,242,20230429,0.008695652173913044,107.24
248,267,20210830,0.008695652173913044,757.23
248,311,20240922,0.008695652173913044,437.11
248,530,20220725,0.008695652173913044,1452.89
248,585,20210726,0.008695652173913044,1223.66
248,597,20241129,0.008695652173913044,143.97
249,7,20211227,0.006944444444444444,218.54
249,41,20220930,0.006944444444444444,79.47
249,47,20240425,0.006944444444444444,709.75
249,70,20220923,0.006944444444444444,1957.36
249,160,20211123,0.006944444444444444,281.17
249,275,20221228,0.006944444444444444,48.48
249,280,20240830,0.006944444444444444,1703.89
249,303,20240224,0.006944444444444444,127.91
249,423,20240324,0.006944444444444444,56.6
249,427,20240828,0.006944444444444444,2630.78
249,436,20210628,0.006944444444444444,120.02
249,586,20230225,0.006944444444444444,591.59
250,45,20240429,0.009174311926605505,274.86
250,157,20230925,0.009174311926605505,24.55
250,172,20210726,0.009174311926605505,1101.96
250,193,20231224,0.009174311926605505,258.78
250,212,20220530,0.009174311926605505,748.32
250,250,20210728,0.009174311926605505,10.44
250,274,20210729,0.009174311926605505,2255.76
250,282,20220225,0.009174311926605505,383.92
250,448,20220425,0.009174311926605505,13.44
250,547,20220227,0.009174311926605505,161.96
250,580,20210424,0.009174311926605505,369.61
250,607,20240924,0.009174311926605505,438.74
250,620,20210324,0.009174311926605505,80.5
251,81,20220225,0.00819672131147541,1134.96
251,200,20240724,0.00819672131147541,162.48
251,210,20221229,0.00819672131147541,745.34
251,214,20210729,0.00819672131147541,369.24
251,220,20210826,0.00819672131147541,84.64
251,233,20210828,0.00819672131147541,207.68
251,296,20210427,0.00819672131147541,154.92
251,296,20240529,0.00819672131147541,6.72
251,354,20240827,0.00819672131147541,441.47
251,450,20220929,0.00819672131147541,3338.34
251,584,20210724,0.00819672131147541,973.88
252,8,20240814,0.008333333333333333,4186.54
252,9,20210412,0.008333333333333333,198.2
252,177,20210505,0.008333333333333333,145.98
252,321,20230303,0.008333333333333333,1649.75
252,358,20231008,0.008333333333333333,24.9
252,365,20220818,0.008333333333333333,1038.01
252,371,20220527,0.008333333333333333,1109.88
252,375,20240323,0.008333333333333333,85.66
252,383,20220408,0.008333333333333333,364.95
252,461,20230504,0.008333333333333333,695.88
252,465,20240602,0.008333333333333333,607.55
252,503,20230710,0.008333333333333333,1096.46
252,519,20210803,0.008333333333333333,1217.57
252,539,20210616,0.008333333333333333,54.16
253,26,20220610,0.007874015748031496,5685.83
253,82,20220318,0.007874015748031496,254.9
253,168,20211129,0.007874015748031496,923.09
253,192,20221221,0.007874015748031496,2902.4
253,281,20221219,0.007874015748031496,29.22
253,291,20230610,0.007874015748031496,1946.41
253,303,20231120,0.007874015748031496,472.53
253,476,20230815,0.007874015748031496,626.57
253,554,20221226,0.007874015748031496,258.2
254,24,20240718,0.007874015748031496,187.89
254,25,20221123,0.007874015748031496,579.84
254,64,20220725,0.007874015748031496,715.16
254,125,20231013,0.007874015748031496,84.73
254,161,20230326,0.007874015748031496,2514.67
254,200,20221116,0.007874015748031496,130.24
254,284,20230519,0.007874015748031496,10348.81
254,297,20220524,0.007874015748031496,1237.49
254,405,20240814,0.007874015748031496,312.7
254,452,20220820,0.007874015748031496,3878.56
254,469,20230617,0.007874015748031496,698.25
254,525,20240919,0.007874015748031496,4092.28
254,545,20240810,0.007874015748031496,619.92
254,603,20240312,0.007874015748031496,17.12
254,614,20230622,0.007874015748031496,759.82
255,22,20230621,0.00684931506849315,17.28
255,34,20210929,0.00684931506849315,1508.99
255,84,20210428,0.00684931506849315,336.77
255,128,20210930,0.00684931506849315,1216.01
255,175,20220410,0.00684931506849315,152.75
255,382,20220322,0.00684931506849315,1106.73
255,431,20220328,0.00684931506849315,674.75
255,506,20231119,0.00684931506849315,533.28
255,558,20210930,0.00684931506849315,123.36
255,575,20231214,0.00684931506849315,64.2
256,2,20211221,0.007936507936507936,212.34
256,37,20241125,0.007936507936507936,1002.51
256,73,20230423,0.007936507936507936,41.1
256,82,20221127,0.007936507936507936,760.16
256,110,20221224,0.007936507936507936,194.84
256,189,20241119,0.007936507936507936,16133.88
256,223,20240326,0.007936507936507936,637.24
256,240,20221013,0.007936507936507936,3007.75
256,250,20240326,0.007936507936507936,86.84
256,258,20231214,0.007936507936507936,446.72
256,289,20221022,0.007936507936507936,925.95
256,375,20240825,0.007936507936507936,69.98
256,406,20220718,0.007936507936507936,5.98
256,417,20240328,0.007936507936507936,2127.5
256,480,20230719,0.007936507936507936,571.8
256,486,20230930,0.007936507936507936,1449.44
256,500,20230729,0.007936507936507936,1725.78
256,507,20241022,0.007936507936507936,341.9
256,566,20220815,0.007936507936507936,528.31
256,595,20240319,0.007936507936507936,6.28
257,2,20241014,0.008,1415.53
257,51,20230428,0.008,41.93
257,66,20210718,0.008,1489.85
257,71,20220913,0.008,3.04
257,88,20240321,0.008,116.2
257,135,20210818,0.008,857.73
257,169,20221129,0.008,89.0
257,172,20240328,0.008,2585.97
257,190,20240425,0.008,25.92
257,265,20210615,0.008,1834.99
257,285,20240427,0.008,1961.08
257,424,20210829,0.008,22.32
257,572,20230617,0.008,3932.74
257,621,20221128,0.008,32.34
258,67,20230526,0.007936507936507936,803.98
258,94,20230425,0.007936507936507936,219.19
258,123,20230524,0.007936507936507936,1222.63
258,123,20240929,0.007936507936507936,292.7
258,149,20220627,0.007936507936507936,6.33
258,212,20220727,0.007936507936507936,264.48
258,217,20220728,0.007936507936507936,562.78
258,245,20220419,0.007936507936507936,573.37
258,252,20210419,0.007936507936507936,1603.71
258,277,20211126,0.007936507936507936,327.44
258,555,20210623,0.007936507936507936,525.92
258,585,20220519,0.007936507936507936,834.31
258,610,20211023,0.007936507936507936,997.52
259,119,20240626,0.0072992700729927005,23.31
259,201,20220426,0.0072992700729927005,203.06
259,202,20210527,0.0072992700729927005,762.95
259,203,20241223,0.0072992700729927005,11.52
259,251,20210920,0.0072992700729927005,156.68
259,349,20210326,0.0072992700729927005,321.92
259,415,20230321,0.0072992700729927005,23.92
259,424,20231024,0.0072992700729927005,124.38
259,562,20220825,0.0072992700729927005,12469.89
259,604,20240928,0.0072992700729927005,21.42
260,21,20230721,0.007246376811594203,85.4
260,44,20240723,0.007246376811594203,142.37
260,55,20241028,0.007246376811594203,163.44
260,127,20240824,0.007246376811594203,821.76
260,147,20240521,0.007246376811594203,577.9
260,156,20240630,0.007246376811594203,2784.78
260,218,20221025,0.007246376811594203,1455.76
260,222,20240326,0.007246376811594203,69.24
260,239,20210325,0.007246376811594203,330.86
260,332,20241125,0.007246376811594203,424.64
260,371,20240629,0.007246376811594203,330.74
260,409,20240628,0.007246376811594203,11.52
260,423,20240725,0.007246376811594203,242.58
260,430,20210826,0.007246376811594203,404.17
260,445,20240426,0.007246376811594203,187.84
260,452,20210826,0.007246376811594203,740.28
260,501,20241222,0.007246376811594203,468.63
260,508,20230528,0.007246376811594203,167.45
260,613,20220829,0.007246376811594203,958.15
260,616,20230726,0.007246376811594203,294.66
261,66,20240926,0.007246376811594203,132.78
261,96,20230604,0.007246376811594203,2009.52
261,120,20240618,0.007246376811594203,21.78
261,180,20220428,0.007246376811594203,2955.17
261,189,20240623,0.007246376811594203,112.18
261,368,20231218,0.007246376811594203,1241.34
261,369,20210620,0.007246376811594203,185.24
261,416,20220910,0.007246376811594203,2843.46
261,425,20210609,0.007246376811594203,340.06
261,448,20240407,0.007246376811594203,3098.83
261,526,20240406,0.007246376811594203,1586.77
261,541,20230829,0.007246376811594203,846.86
261,551,20230916,0.007246376811594203,715.02
261,572,20230619,0.007246376811594203,1003.1
262,2,20211014,0.007633587786259542,682.12
262,34,20221216,0.007633587786259542,906.68
262,64,20220428,0.007633587786259542,1318.7
262,84,20240908,0.007633587786259542,736.74
262,165,20241025,0.007633587786259542,239.81
262,192,20231222,0.007633587786259542,295.12
262,274,20211217,0.007633587786259542,746.02
262,353,20240929,0.007633587786259542,45.84
262,363,20231107,0.007633587786259542,1418.34
262,437,20210911,0.007633587786259542,295.06
262,444,20210427,0.007633587786259542,748.37
262,478,20210913,0.007633587786259542,4572.34
262,570,20221024,0.007633587786259542,415.8
262,580,20231109,0.007633587786259542,1204.33
262,586,20230517,0.007633587786259542,502.62
263,78,20210813,0.008,166.81
263,107,20230515,0.008,417.4
263,111,20211208,0.008,354.81
263,129,20240614,0.008,3316.73
263,230,20220616,0.008,306.23
263,256,20230724,0.008,1151.66
263,277,20210825,0.008,68.14
263,319,20220721,0.008,345.52
263,432,20240930,0.008,1039.1
263,434,20230427,0.008,120.17
263,461,20220417,0.008,584.18
263,554,20220408,0.008,250.63
263,565,20210425,0.008,96.31
263,580,20210818,0.008,19.68
264,14,20211217,0.007518796992481203,2073.77
264,23,20240628,0.007518796992481203,939.95
264,36,20210920,0.007518796992481203,1243.64
264,143,20211117,0.007518796992481203,231.92
264,229,20231112,0.007518796992481203,267.64
264,265,20210722,0.007518796992481203,2.92
264,334,20220817,0.007518796992481203,1737.95
264,348,20231130,0.007518796992481203,665.88
264,367,20231028,0.007518796992481203,283.64
264,429,20220709,0.007518796992481203,181.66
264,466,20210515,0.007518796992481203,76.1
264,546,20220522,0.007518796992481203,61.98
265,28,20230630,0.007042253521126761,71.13
265,172,20240530,0.007042253521126761,936.7
265,182,20241018,0.007042253521126761,2181.13
265,243,20230816,0.007042253521126761,871.92
265,259,20221213,0.007042253521126761,228.13
265,264,20210926,0.007042253521126761,1084.93
265,345,20240608,0.007042253521126761,31.33
265,349,20210527,0.007042253521126761,449.15
265,351,20230930,0.007042253521126761,489.82
265,389,20221221,0.007042253521126761,1454.89
265,410,20240716,0.007042253521126761,245.27
265,440,20230412,0.007042253521126761,419.4
265,450,20210911,0.007042253521126761,149.07
265,497,20230727,0.007042253521126761,7.39
265,517,20220819,0.007042253521126761,342.87
265,555,20220508,0.007042253521126761,648.88
265,589,20240613,0.007042253521126761,462.86
265,622,20220616,0.007042253521126761,2962.05
266,2,20240513,0.007692307692307693,3849.06
266,51,20211129,0.007692307692307693,15.4
266,74,20221227,0.007692307692307693,845.41
266,195,20230921,0.007692307692307693,1392.17
266,245,20211019,0.007692307692307693,99.17
266,329,20220612,0.007692307692307693,4484.95
266,333,20230529,0.007692307692307693,397.02
266,509,20220526,0.007692307692307693,197.75
266,626,20241222,0.007692307692307693,180.6
267,4,20241208,0.008130081300813009,2226.77
267,71,20230710,0.008130081300813009,300.24
267,82,20230930,0.008130081300813009,9258.1
267,93,20220508,0.008130081300813009,246.36
267,100,20241211,0.008130081300813009,689.63
267,109,20240725,0.008130081300813009,1011.87
267,135,20240421,0.008130081300813009,19.98
267,213,20230626,0.008130081300813009,1610.64
267,232,20220817,0.008130081300813009,858.93
267,326,20220627,0.008130081300813009,201.96
267,476,20230522,0.008130081300813009,41.96
267,623,20241018,0.008130081300813009,94.85
268,3,20230418,0.007518796992481203,12316.29
268,118,20240926,0.007518796992481203,232.73
268,130,20211211,0.007518796992481203,6.48
268,174,20221026,0.007518796992481203,134.33
268,324,20210419,0.007518796992481203,10204.46
268,436,20230624,0.007518796992481203,19.99
268,483,20240923,0.007518796992481203,14.4
268,536,20220714,0.007518796992481203,94.48
268,565,20220919,0.007518796992481203,515.56
269,55,20230626,0.007633587786259542,782.71
269,56,20240425,0.007633587786259542,1156.63
269,115,20240719,0.007633587786259542,1950.49
269,127,20210529,0.007633587786259542,2294.39
269,157,20230910,0.007633587786259542,263.55
269,173,20230819,0.007633587786259542,3312.36
269,232,20220814,0.007633587786259542,2090.17
269,245,20220714,0.007633587786259542,35.88
269,287,20221119,0.007633587786259542,405.24
269,295,20220817,0.007633587786259542,10.02
269,376,20230422,0.007633587786259542,47.4
269,386,20210912,0.007633587786259542,92.42
269,433,20240716,0.007633587786259542,30.98
269,551,20230511,0.007633587786259542,759.77
269,588,20240414,0.007633587786259542,1629.38
270,30,20240524,0.007633587786259542,143.34
270,39,20240814,0.007633587786259542,64.41
270,117,20240913,0.007633587786259542,30.7
270,121,20210916,0.007633587786259542,56.52
270,139,20231025,0.007633587786259542,2087.0
270,167,20210729,0.007633587786259542,2114.36
270,196,20241024,0.007633587786259542,48.28
270,281,20221124,0.007633587786259542,169.46
270,372,20231211,0.007633587786259542,97.67
270,434,20231212,0.007633587786259542,1175.97
270,553,20230722,0.007633587786259542,1094.28
270,620,20230711,0.007633587786259542,838.53
271,13,20211018,0.008264462809917356,15.44
271,48,20210426,0.008264462809917356,1629.84
271,263,20230514,0.008264462809917356,185.88
271,425,20210622,0.008264462809917356,646.88
271,482,20210526,0.008264462809917356,1094.84
272,21,20221030,0.008849557522123894,1357.73
272,40,20230629,0.008849557522123894,1168.67
272,315,20221116,0.008849557522123894,270.98
272,468,20230415,0.008849557522123894,119.7
272,474,20241230,0.008849557522123894,986.79
272,597,20231025,0.008849557522123894,201.31
273,39,20240721,0.008547008547008548,2001.37
273,149,20230816,0.008547008547008548,815.42
273,184,20221224,0.008547008547008548,184.59
273,286,20240829,0.008547008547008548,32.4
273,352,20221018,0.008547008547008548,425.31
273,355,20230920,0.008547008547008548,283.13
273,361,20220419,0.008547008547008548,331.66
273,379,20241020,0.008547008547008548,1176.28
273,384,20210918,0.008547008547008548,33.9
273,390,20220523,0.008547008547008548,229.33
273,390,20221130,0.008547008547008548,913.84
273,498,20240520,0.008547008547008548,4172.42
273,504,20211020,0.008547008547008548,680.81
273,517,20240518,0.008547008547008548,49.99
273,528,20211128,0.008547008547008548,3064.07
274,24,20231026,0.008130081300813009,341.67
274,63,20240524,0.008130081300813009,378.81
274,134,20230718,0.008130081300813009,1050.2
274,220,20210620,0.008130081300813009,588.88
274,241,20240626,0.008130081300813009,1439.61
274,293,20210419,0.008130081300813009,1052.09
274,411,20240719,0.008130081300813009,15.24
274,439,20221022,0.008130081300813009,448.28
275,34,20230726,0.008130081300813009,1170.77
275,37,20210627,0.008130081300813009,292.68
275,103,20230430,0.008130081300813009,42.76
275,162,20210530,0.008130081300813009,419.51
275,164,20210824,0.008130081300813009,1513.92
275,200,20240417,0.008130081300813009,162.72
275,274,20231117,0.008130081300813009,1753.25
275,328,20220526,0.008130081300813009,1065.15
275,343,20210726,0.008130081300813009,1940.6
275,388,20240424,0.008130081300813009,2927.84
275,396,20240626,0.008130081300813009,108.35
275,436,20240819,0.008130081300813009,938.38
275,511,20210627,0.008130081300813009,289.49
275,543,20230420,0.008130081300813009,32.4
276,157,20230420,0.01,1525.82
276,186,20231225,0.01,1428.18
276,232,20230423,0.01,70.98
276,309,20240825,0.01,205.9
276,354,20230930,0.01,219.56
276,386,20211221,0.01,244.7
276,396,20220628,0.01,5.28
276,571,20241227,0.01,1594.83
276,612,20211030,0.01,506.52
277,2,20240509,0.009259259259259259,127.3
277,22,20231202,0.009259259259259259,1384.48
277,100,20231123,0.009259259259259259,3940.36
277,120,20240823,0.009259259259259259,52.81
277,206,20241010,0.009259259259259259,1128.79
277,277,20221220,0.009259259259259259,271.57
277,298,20230923,0.009259259259259259,1771.61
277,303,20230521,0.009259259259259259,599.94
277,329,20240829,0.009259259259259259,1115.51
277,350,20240603,0.009259259259259259,692.36
277,372,20211110,0.009259259259259259,895.13
277,425,20210924,0.009259259259259259,236.6
278,22,20211225,0.009259259259259259,383.42
278,63,20210811,0.009259259259259259,1046.01
278,93,20230810,0.009259259259259259,1250.54
278,100,20230716,0.009259259259259259,120.74
278,173,20241112,0.009259259259259259,1528.53
278,333,20240629,0.009259259259259259,1734.56
278,444,20240806,0.009259259259259259,593.17
278,629,20241005,0.009259259259259259,284.97
279,28,20231005,0.008,504.13
279,153,20221011,0.008,905.19
279,228,20240524,0.008,780.82
279,327,20211016,0.008,92.79
279,330,20231127,0.008,27.0
279,334,20240814,0.008,58.36
279,339,20230726,0.008,30.44
279,367,20220810,0.008,125.51
279,432,20240911,0.008,369.83
279,437,20211021,0.008,19.44
279,472,20230805,0.008,24.9
279,505,20210910,0.008,24.12
279,546,20210930,0.008,278.38
279,589,20240519,0.008,1950.31
279,624,20220914,0.008,265.73
279,629,20211218,0.008,130.25
280,75,20231213,0.008264462809917356,176.51
280,125,20220907,0.008264462809917356,4088.58
280,131,20230924,0.008264462809917356,214.0
280,202,20220726,0.008264462809917356,248.81
280,233,20240608,0.008264462809917356,2062.21
280,271,20210816,0.008264462809917356,1733.12
280,292,20240912,0.008264462809917356,243.01
280,312,20230622,0.008264462809917356,705.85
280,330,20221130,0.008264462809917356,777.48
280,348,20230721,0.008264462809917356,265.83
280,475,20211027,0.008264462809917356,492.79
280,475,20231108,0.008264462809917356,318.17
281,20,20221207,0.007936507936507936,59.82
281,112,20211228,0.007936507936507936,23.36
281,128,20241208,0.007936507936507936,7.98
281,160,20211217,0.007936507936507936,196.41
281,181,20230825,0.007936507936507936,154.31
281,323,20220819,0.007936507936507936,3822.36
281,435,20211029,0.007936507936507936,172.92
281,474,20211118,0.007936507936507936,830.62
281,479,20210818,0.007936507936507936,374.4
281,549,20210717,0.007936507936507936,255.93
281,588,20231129,0.007936507936507936,269.96
281,607,20241215,0.007936507936507936,1716.08
281,611,20210617,0.007936507936507936,138.65
281,612,20241217,0.007936507936507936,1438.75
281,613,20210911,0.007936507936507936,1996.82
282,32,20240510,0.007874015748031496,2549.88
282,39,20231218,0.007874015748031496,16.95
282,49,20240828,0.007874015748031496,846.94
282,57,20221224,0.007874015748031496,2047.52
282,65,20220516,0.007874015748031496,1828.33
282,76,20220616,0.007874015748031496,160.44
282,176,20220521,0.007874015748031496,181.96
282,196,20240816,0.007874015748031496,824.04
282,199,20230821,0.007874015748031496,896.04
282,261,20241029,0.007874015748031496,1162.67
282,426,20241025,0.007874015748031496,1515.92
282,437,20210909,0.007874015748031496,2296.66
282,475,20221014,0.007874015748031496,642.09
282,511,20231027,0.007874015748031496,456.64
282,514,20230930,0.007874015748031496,24.9
282,520,20230821,0.007874015748031496,562.36
283,16,20211016,0.00819672131147541,398.0
283,66,20230513,0.00819672131147541,63.16
283,71,20231227,0.00819672131147541,1259.68
283,109,20210829,0.00819672131147541,739.48
283,114,20220729,0.00819672131147541,353.88
283,129,20210828,0.00819672131147541,103.9
283,166,20240724,0.00819672131147541,1133.89
283,183,20240910,0.00819672131147541,1464.34
283,191,20230718,0.00819672131147541,392.77
283,236,20240730,0.00819672131147541,257.82
283,271,20211024,0.00819672131147541,634.22
283,427,20221018,0.00819672131147541,729.47
283,477,20210725,0.00819672131147541,379.65
283,486,20231022,0.00819672131147541,936.76
283,535,20220925,0.00819672131147541,6.54
283,562,20240730,0.00819672131147541,1043.74
283,585,20210519,0.00819672131147541,71.97
283,601,20210728,0.00819672131147541,1376.7
283,601,20220514,0.00819672131147541,911.58
284,62,20240715,0.008849557522123894,301.97
284,159,20231010,0.008849557522123894,106.05
284,178,20240816,0.008849557522123894,88.02
284,217,20221120,0.008849557522123894,179.88
284,248,20241123,0.008849557522123894,104.85
284,279,20221019,0.008849557522123894,187.32
284,301,20240514,0.008849557522123894,301.99
284,349,20241016,0.008849557522123894,1152.78
284,546,20240816,0.008849557522123894,5199.87
284,607,20240612,0.008849557522123894,3113.1
285,14,20210513,0.008064516129032258,3640.78
285,79,20241120,0.008064516129032258,50.04
285,143,20241222,0.008064516129032258,1761.62
285,212,20231122,0.008064516129032258,941.53
285,263,20211023,0.008064516129032258,81.62
285,393,20230615,0.008064516129032258,74.85
285,433,20220726,0.008064516129032258,63.83
285,449,20230625,0.008064516129032258,217.08
285,464,20220918,0.008064516129032258,21077.91
285,522,20240530,0.008064516129032258,3.29
285,582,20231218,0.008064516129032258,6955.45
285,613,20220816,0.008064516129032258,279.27
286,52,20221019,0.008928571428571428,52.72
286,62,20210824,0.008928571428571428,482.84
286,140,20220911,0.008928571428571428,483.92
286,185,20230618,0.008928571428571428,443.81
286,238,20221128,0.008928571428571428,253.45
286,242,20231230,0.008928571428571428,3419.45
286,340,20240920,0.008928571428571428,704.9
286,365,20220717,0.008928571428571428,420.28
